Date,BTC_USD,BTC_EUR,BTC_GBP,BTC_JPY,BTC_CAD,BTC_AUD,BTC_CHF,BTC_CNY,BTC_INR,BTC_BRL,BTC_KRW,BTC_MXN
2025-03-14,81062.0,74672.69,62555.55,11993042.0,116938.42,128927.49,71546.94,586653.81,7046078.97,470038.01,117801729.0,1627955.95
2025-03-13,83677.0,76864.86,64544.26,12407542.0,120174.4,132241.45,73783.87,605578.83,7308399.31,485142.52,121227054.0,1688135.85
2025-03-12,82966.0,76016.77,64092.06,12282453.0,119739.85,131790.66,73295.48,602258.49,7234643.81,481916.3,120385327.0,1681745.7
2025-03-11,78763.0,72663.59,61172.86,11583596.0,113646.35,125428.5,69309.87,571748.49,6880349.94,460991.96,114760056.0,1602935.7
2025-03-10,80794.0,74391.88,62473.96,11925841.0,116102.59,128165.14,70883.81,584463.81,7035040.53,467223.61,116849131.0,1636904.18
2025-03-09,86182.0,79887.27,66883.95,12764244.0,123163.56,136099.48,76126.28,624871.2,7508934.19,496666.87,124662263.0,1747593.49
2025-03-08,86701.0,80368.36,67286.74,12841112.0,123905.27,136919.09,76584.73,628634.26,7554154.04,499657.86,125412996.0,1758117.74
2025-03-07,89873.0,83308.68,69748.46,13310910.0,128438.41,141928.34,79386.62,651633.16,7830526.59,517938.1,130001294.0,1822439.37
2025-03-06,90677.0,83999.55,70336.34,13501623.0,130018.12,143066.54,80765.1,657462.64,7878860.83,520495.04,130849634.0,1850062.93
2025-03-05,87172.0,82028.85,68133.64,13058278.0,125502.4,139030.62,77551.7,633313.3,7602880.57,513068.26,126647838.0,1789684.78
2025-03-04,86098.0,82115.11,67785.82,12854861.0,124756.0,138514.47,77195.47,627163.65,7518903.68,518353.02,125524862.0,1784441.35
2025-03-03,94422.0,90669.67,74914.41,14236099.0,136354.81,151787.14,85222.47,687656.56,8258525.51,555239.15,137837240.0,1937015.4
2025-03-02,85978.0,82709.98,68242.46,12897731.0,124182.32,137957.72,77373.32,626375.5,7508201.11,502025.56,124656062.0,1758903.5
2025-03-01,84288.0,81084.21,66901.07,12644211.0,121741.37,135246.0,75852.46,614063.35,7360618.47,492157.65,122205798.0,1724330.16
2025-02-28,84651.0,81433.42,67189.19,12698665.0,122265.67,135828.46,76179.13,616707.91,7392318.17,494277.21,122732098.0,1731756.27
2025-02-27,84223.0,80298.21,66409.84,12535583.0,120742.09,133458.92,75320.63,611290.53,7341062.05,488636.59,120811159.0,1717711.26
2025-02-26,88511.0,84103.15,69834.3,13195043.0,126576.93,139324.28,78987.22,641492.33,7707644.06,508079.71,126526474.0,1810714.67
2025-02-25,91712.0,87667.5,72684.51,13744327.0,130928.05,144699.52,82293.18,664691.9,7950522.6,529893.6,131024351.0,1878364.4
2025-02-24,96276.0,91911.81,76108.1,14382382.0,136823.6,151132.14,86499.17,698001.0,8330704.87,551757.75,138087708.0,1962377.31
2025-02-23,96533.0,91931.27,76187.8,14422803.0,136845.18,150736.27,86692.43,700395.17,8345393.92,550363.61,138206291.0,1959040.76
2025-02-22,96125.0,91542.72,75865.79,14361844.0,136266.8,150099.18,86326.02,697434.92,8310121.83,548037.48,137622158.0,1950760.81
2025-02-21,98426.0,93734.03,77681.84,14705632.0,139528.7,153692.19,88392.46,714129.83,8509046.05,561156.17,140916499.0,1997457.31
2025-02-20,96618.0,92714.63,76777.5,14610574.0,137587.89,152363.69,87396.78,703697.87,8393476.45,552683.96,139127986.0,1976070.0
2025-02-19,95564.0,91463.35,75689.55,14519134.0,135597.67,150420.61,86351.63,695572.15,8303288.32,543625.38,137619801.0,1934005.18
2025-02-18,95826.0,91390.22,75922.94,14512273.0,135929.18,150762.09,86312.39,695025.96,8322947.81,547367.7,138113059.0,1942642.18
2025-02-17,96060.0,91579.76,76334.08,14603329.0,136251.51,151120.63,86437.67,696723.16,8302907.76,547657.27,137615554.0,1951208.12
2025-02-16,97605.0,93297.69,77689.68,14932491.0,138521.99,154513.6,88161.71,711423.3,8467633.64,562878.28,140428217.0,1992624.59
2025-02-15,97498.0,93195.41,77604.51,14916121.0,138370.13,154344.21,88065.07,710643.4,8458350.95,562261.22,140274272.0,1990440.17
2025-02-14,96702.0,92434.54,76970.92,14794342.0,137240.44,153084.1,87346.08,704841.51,8389294.69,557670.77,139129035.0,1974189.68
2025-02-13,97789.0,94100.4,78541.19,15084443.0,139845.12,155640.97,89320.47,714720.26,8495321.64,563694.91,142001362.0,2008927.29
2025-02-12,95691.0,92321.72,76850.4,14615747.0,136695.55,151931.48,87364.92,699233.27,8307050.83,551610.78,138823718.0,1966136.23
2025-02-11,97465.0,94612.2,78851.13,14791191.0,139731.67,155414.77,88822.78,711933.1,8527222.31,564020.21,141637109.0,2010177.7
2025-02-10,96545.0,93627.41,77911.81,14659971.0,138366.36,154252.36,87927.4,703504.1,8448952.21,560269.92,140050107.0,1988856.87
2025-02-09,96495.0,92911.17,77583.91,14589368.0,138046.71,153610.39,87337.62,703236.25,8451833.26,555859.44,139160267.0,1972685.83
2025-02-08,96418.0,92837.03,77522.0,14577726.0,137936.55,153487.81,87267.93,702675.08,8445088.96,555415.88,139049221.0,1971111.69
2025-02-07,96541.0,92955.47,77620.89,14596323.0,138112.51,153683.62,87379.26,703571.48,8455862.32,556124.43,139226606.0,1973626.22
2025-02-06,96640.0,92915.49,77286.88,14747844.0,138343.06,153751.34,87104.53,702621.14,8439967.31,560792.24,139537531.0,1988244.39
2025-02-05,97884.0,94366.05,78444.24,15087154.0,140306.93,156586.99,88608.51,702993.1,8528642.36,563527.99,141947465.0,2007837.78
2025-02-04,101555.0,98335.7,81689.83,15769155.0,146422.0,163340.04,92578.55,730688.24,8829536.74,589648.64,148173828.0,2070211.87
2025-02-03,97678.0,95316.15,79464.96,15175548.0,143752.71,158975.83,89397.83,701894.58,8454421.7,570498.13,142295360.0,2067784.58
2025-02-02,100582.0,96738.76,80958.45,15499384.0,145773.5,161837.44,91466.15,722269.29,8715128.87,590868.94,145005050.0,2079479.63
2025-02-01,102336.0,98425.74,82370.25,15769671.0,148315.57,164659.65,93061.19,734864.59,8867107.72,601172.81,147533721.0,2115742.65
2025-01-31,104764.0,100760.97,84324.54,16143818.0,151834.47,168566.32,95269.13,752299.82,9077486.64,615436.1,151034072.0,2165940.27
2025-01-30,103795.0,99561.2,83333.99,16105870.0,149454.42,166343.94,94066.3,744106.37,8992861.3,607896.17,149809394.0,2127984.39
2025-01-29,101371.0,97200.6,81476.94,15769172.0,145973.23,162074.99,91652.56,734960.0,8777167.73,593638.72,146304710.0,2082160.43
2025-01-28,102083.0,97733.24,81924.67,15813575.0,147009.72,162972.96,92284.05,740173.21,8826953.58,601534.29,144745532.0,2116017.18
2025-01-27,102514.0,97934.7,82278.76,15965941.0,147467.41,162903.97,92963.8,742519.17,8837014.64,605765.48,146352062.0,2095075.52
2025-01-26,104813.0,100626.77,84841.93,16367074.0,150704.32,166813.03,95116.75,763688.49,9060056.77,620912.19,150294511.0,2135967.3
2025-01-25,104711.0,100528.84,84759.36,16351146.0,150557.66,166650.69,95024.19,762945.29,9051239.87,620307.94,150148250.0,2133888.66
2025-01-24,103883.0,99733.91,84089.13,16221850.0,149367.13,165332.91,94272.79,756912.32,8979667.38,615402.87,148960956.0,2117014.98
2025-01-23,103613.0,99530.65,84141.01,16209218.0,149136.41,165120.26,93905.5,753390.86,8959696.08,615492.3,148616267.0,2122729.95
2025-01-22,106150.0,102009.09,86053.15,16535410.0,152247.76,169514.12,96247.27,771837.9,9176868.83,639076.09,151347613.0,2193186.33
2025-01-21,102174.0,98049.24,82856.99,15862411.0,146135.38,162671.53,92575.77,747229.13,8808532.7,616088.78,146673845.0,2094285.01
2025-01-20,100930.0,98205.9,82926.61,15775965.0,146089.11,162911.11,92310.58,739211.31,8737409.19,612257.84,147093364.0,2098464.93
2025-01-19,104381.0,101321.59,85300.15,16216215.0,150264.8,168077.2,95108.84,765217.1,9040031.53,631494.62,151698989.0,2174541.12
2025-01-18,104204.0,101149.78,85155.51,16188717.0,150009.99,167792.19,94947.56,763919.51,9024702.25,630423.79,151441752.0,2170853.73
2025-01-17,99984.0,97053.47,81706.93,15533115.0,143934.96,160997.03,91102.42,732982.69,8659224.5,604893.21,145308742.0,2082939.61
2025-01-16,100563.0,97678.85,82136.84,15713472.0,144068.57,161277.51,91725.52,737136.85,8691760.63,604604.86,144531152.0,2057047.42
2025-01-15,96576.0,93700.93,79073.53,15263837.0,138601.05,155978.93,88121.74,707989.02,8357242.83,584748.37,141043448.0,1980194.28
2025-01-14,94487.0,92045.46,77237.45,14868852.0,135709.79,152592.82,86529.31,692570.82,8187354.92,575747.09,137846141.0,1947420.56
2025-01-13,94510.0,92254.99,77435.82,14921900.0,136235.23,153550.39,86643.93,692918.95,8145628.21,577068.59,139142348.0,1956526.16
2025-01-12,94591.0,91857.32,76907.21,14949919.0,136226.18,152819.99,86273.61,693550.66,8127258.55,570818.83,137651659.0,1939717.01
2025-01-11,94685.0,91948.6,76983.64,14964775.0,136361.55,152971.85,86359.35,694239.88,8135335.03,571386.08,137788451.0,1941644.61
2025-01-10,92582.0,89906.38,75273.79,14632400.0,133332.9,149574.28,84441.26,678820.47,7954645.27,558695.32,134728102.0,1898519.74
2025-01-09,94999.0,92100.58,76860.84,15028082.0,136580.07,152937.94,86539.34,696485.17,8161126.71,580044.91,138505689.0,1939020.72
2025-01-08,96899.0,93662.57,77656.79,15332909.0,139186.69,155413.4,88124.8,709920.81,8314564.36,591171.13,140685721.0,1969698.84
2025-01-07,102263.0,98458.82,81738.82,16131272.0,146630.82,163906.63,92552.11,748800.36,8761965.65,625389.37,149247730.0,2078066.05
2025-01-06,98476.0,95558.16,79244.62,15508099.0,142199.34,158318.88,89545.21,720804.94,8445203.55,608650.6,144319535.0,2030589.85
2025-01-05,98251.0,95684.68,79361.26,15460974.0,141510.91,158448.89,89605.9,717094.77,8430328.89,604341.9,144591087.0,2023272.95
2025-01-04,98223.0,95657.41,79338.64,15456568.0,141470.59,158403.74,89580.36,716890.41,8427926.38,604169.68,144549880.0,2022696.35
2025-01-03,96895.0,94364.1,78265.96,15247591.0,139557.87,156262.08,88369.21,707197.87,8313978.66,596001.15,142595529.0,1995348.98
2025-01-02,94408.0,91199.07,75410.28,14889935.0,135707.72,152413.5,85698.86,688999.02,8098856.17,594770.42,139112078.0,1966541.32
2025-01-01,93395.0,89749.79,74423.67,14662548.0,134019.96,150152.73,84358.1,681606.05,8012039.34,576984.96,137046890.0,1926944.34
2024-12-31,92637.0,89021.38,73819.65,14543545.0,132932.25,148934.08,83673.45,676074.09,7947013.1,572302.11,135934609.0,1911305.13
2024-12-30,93505.0,89655.4,74335.35,14761915.0,134679.0,150206.43,84326.55,682380.79,7984018.08,579141.9,137714169.0,1899382.91
2024-12-29,95139.0,91276.36,75930.44,15007987.0,137099.11,152882.67,85520.44,694257.81,8111636.99,584962.14,139567961.0,1922264.43
2024-12-28,94148.0,90325.59,75139.52,14851659.0,135671.04,151290.19,84629.63,687026.19,8027143.44,578868.97,138114174.0,1902241.48
2024-12-27,95682.0,91797.31,76363.8,15093644.0,137881.59,153755.24,86008.55,698220.25,8157933.66,588300.77,140364536.0,1933235.64
2024-12-26,99439.0,95618.55,79273.76,15625148.0,142730.76,159240.62,89437.43,725626.29,8493422.96,614811.43,144943279.0,2004356.04
2024-12-25,98636.0,94818.79,78681.94,15496406.0,141661.03,158093.78,88801.99,719510.17,8401962.76,609136.49,143359539.0,1987890.12
2024-12-24,94691.0,90998.05,75544.48,14882110.0,136110.74,151628.7,85077.02,690960.22,8058099.92,586506.6,136610701.0,1909851.19
2024-12-23,95098.0,91150.48,75655.21,14885976.0,136573.1,152086.42,84927.27,693777.96,8078099.58,578595.24,137456555.0,1907992.14
2024-12-22,97248.0,93823.9,77811.04,15330563.0,140067.27,155996.2,87424.98,709463.07,8293251.45,598230.79,139789133.0,1977440.8
2024-12-21,97734.0,94292.78,78199.91,15407178.0,140767.26,156775.8,87861.89,713008.64,8334697.24,601220.46,140487734.0,1987323.12
2024-12-20,97497.0,94064.13,78010.28,15369817.0,140425.9,156395.62,87648.83,711279.63,8314486.02,599762.53,140147058.0,1982503.96
2024-12-19,100282.0,96888.46,79793.38,15510918.0,145017.8,161583.58,90424.28,730594.47,8540566.35,630663.46,145559323.0,2043215.72
2024-12-18,106187.0,101178.16,83540.5,16307351.0,151950.41,167456.9,94769.78,773529.8,9016911.33,648080.49,152529135.0,2142189.98
2024-12-17,106146.0,100924.68,83643.05,16355612.0,151095.65,166466.96,94898.77,772997.64,9013631.45,652511.28,151932075.0,2137124.41
2024-12-16,104536.0,99462.87,82785.2,16041363.0,148711.87,164181.1,93219.35,760509.88,8864862.08,631491.55,149951660.0,2101740.1
2024-12-15,101380.0,96791.54,79969.56,15469271.0,144133.98,159027.41,90431.97,736789.29,8600998.39,607884.61,144756445.0,2046973.63
2024-12-14,101433.0,96842.14,80011.37,15477358.0,144209.33,159110.54,90479.25,737174.48,8605494.87,608202.41,144832122.0,2048043.76
2024-12-13,99998.0,95472.09,78879.42,15258395.0,142169.16,156859.56,89199.21,726745.47,8483750.61,599598.0,142783143.0,2019069.53
2024-12-12,101265.0,96379.98,79321.89,15417089.0,143278.84,158625.55,89438.26,735295.27,8593054.38,602800.18,144722877.0,2036864.52
2024-12-11,96694.0,91801.28,75660.15,14678827.0,137057.95,151653.03,85332.45,700905.81,8206806.61,584544.24,138654357.0,1949424.61
2024-12-10,97340.0,92219.91,76350.58,14738055.0,137950.25,151198.22,85521.95,706639.73,8259035.96,591496.25,138865242.0,1970735.83
2024-12-09,101248.0,95829.2,79414.58,15190237.0,143243.65,158202.03,88963.58,736002.08,8572263.21,616428.22,144199424.0,2042263.32
2024-12-08,99967.0,94436.82,78348.13,15015743.0,140168.73,154990.04,87813.01,725680.46,8465585.41,600831.68,139952799.0,2018513.59
2024-12-07,99955.0,94425.49,78338.73,15013941.0,140151.91,154971.44,87802.47,725593.35,8464569.2,600759.55,139935999.0,2018271.29
2024-12-06,97086.0,91715.2,76090.18,14582997.0,136129.14,150523.31,85282.28,704766.7,8221611.38,583516.0,135919428.0,1960341.01
2024-12-05,98800.0,93968.68,77788.2,14876020.0,139042.23,153584.6,87314.5,717584.4,8369051.67,596633.42,139387045.0,2006493.59
2024-12-04,96051.0,91382.92,75784.24,14373744.0,135104.37,148101.04,85139.6,699616.29,8133896.23,580445.79,135592319.0,1950209.88
2024-12-03,95857.0,91281.74,75725.11,14331388.0,134611.98,148034.84,84956.14,696966.64,8122644.07,580586.67,134301414.0,1956144.25
2024-12-02,97295.0,92265.82,76600.35,14584325.0,136335.59,149629.0,85816.81,704483.88,8226973.24,581162.48,136199377.0,1982736.92
2024-12-01,96442.0,91301.64,75957.72,14579523.0,135088.24,148203.58,85094.64,698519.75,8146610.37,579992.52,134372643.0,1970907.92
2024-11-30,97482.0,92286.21,76776.82,14736743.0,136544.99,149801.76,86012.27,706052.37,8234460.84,586246.98,135821675.0,1992161.57
2024-11-29,95679.0,90579.31,75356.78,14464177.0,134019.49,147031.07,84421.41,692993.42,8082158.54,575403.92,133309555.0,1955315.1
2024-11-28,95935.0,90826.46,75672.57,14518419.0,134561.31,147655.47,84614.67,695164.21,8098861.8,569604.46,133202867.0,1976085.37
2024-11-27,91981.0,87674.45,73152.49,14073921.0,129261.82,142051.78,81520.0,667046.2,7757595.1,534372.81,128338332.0,1899637.62
2024-11-26,92942.0,88988.25,74157.49,14348201.0,131033.35,143788.52,82606.85,672853.61,7842213.83,538803.38,129706143.0,1912789.96
2024-11-25,98061.0,93570.79,77864.36,15115711.0,136626.43,149943.12,87320.38,710157.77,8279878.3,568685.18,137629595.0,1995623.68
2024-11-24,97759.0,93376.46,77680.28,15076198.0,136667.08,150160.76,86702.46,707159.26,8259491.38,568380.58,136823494.0,1995663.93
2024-11-23,99009.0,94570.42,78673.54,15268970.0,138414.58,152080.8,87811.08,716201.38,8365101.75,575648.21,138572994.0,2021181.58
2024-11-22,98525.0,94108.12,78288.95,15194329.0,137737.95,151337.36,87381.82,712700.27,8324209.41,572834.18,137895588.0,2011301.15
2024-11-21,94381.0,89493.01,74577.98,14656897.0,131831.38,144889.47,83399.77,683695.96,7964161.59,544644.43,131908773.0,1913538.92
2024-11-20,92461.0,87164.83,72835.23,14305381.0,129029.32,141345.22,81557.07,669241.97,7803486.33,533666.4,128720509.0,1859364.84
2024-11-19,90518.0,85435.41,71390.64,13995622.0,126927.96,139132.14,79945.5,654933.96,7639583.29,520152.62,125774761.0,1829666.52
2024-11-18,89824.0,85272.62,71189.11,13892539.0,126525.18,138973.0,79823.9,649517.34,7588107.04,520494.15,125246092.0,1828472.67
2024-11-17,90675.0,86110.42,71578.84,14187736.0,127502.65,140461.65,80740.65,655507.7,7659661.87,524854.11,127020256.0,1853270.1
2024-11-16,91135.0,86547.26,71941.97,14259711.0,128149.48,141174.22,81150.25,658833.13,7698519.82,527516.72,127664638.0,1862671.86
2024-11-15,87370.0,82971.79,68969.88,13670609.0,122855.32,135341.99,77797.74,631615.19,7380475.96,505723.77,122390513.0,1785720.53
2024-11-14,90566.0,85729.78,71273.63,14076583.0,126726.29,139488.85,80220.65,654203.48,7645853.1,525817.15,126701834.0,1858269.43
2024-11-13,88029.0,82915.4,69101.0,13614125.0,122760.84,134819.4,77655.66,636590.5,7429234.02,506008.29,123825995.0,1811874.56
2024-11-12,88908.0,83369.03,69054.85,13645599.0,123773.28,135167.73,78263.05,641124.49,7503523.99,511701.12,124520104.0,1808344.3
2024-11-11,80381.0,75017.98,62228.56,12290577.0,111792.28,122074.62,70413.75,576990.88,6782781.6,461097.58,112308329.0,1618680.42
2024-11-10,76749.0,71095.67,59118.22,11756411.0,106430.14,114948.51,66984.99,548079.96,6470431.62,436778.56,105305765.0,1519136.67
2024-11-09,76542.0,70903.92,58958.77,11724703.0,106143.08,114638.48,66804.33,546601.74,6452980.2,435600.52,105021744.0,1515039.4
2024-11-08,75962.0,70366.64,58512.01,11635859.0,105338.78,113769.81,66298.12,542459.84,6404082.49,432299.74,104225938.0,1503559.13
2024-11-07,75666.0,70498.01,58731.95,11676778.0,105540.45,115221.54,66260.72,543047.31,6374951.13,429389.41,105917270.0,1525956.93
2024-11-06,69417.0,63484.62,53219.24,10512163.0,96024.53,104520.07,59865.92,493013.42,5839101.37,398439.69,95656626.0,1397475.24
2024-11-05,67785.0,62336.44,52325.27,10322029.0,94225.89,102952.54,58577.76,481124.36,5704276.96,392515.81,93059314.0,1362065.06
2024-11-04,68709.0,63183.42,53043.21,10463488.0,95634.69,104232.24,59611.93,489324.87,5780735.41,390097.13,94773070.0,1379801.74
2024-11-03,69338.0,63693.89,53759.83,10537989.0,96623.89,105428.15,59876.14,493582.57,5830736.38,401425.42,95196224.0,1390274.72
2024-11-02,69474.0,63818.82,53865.28,10558658.0,96813.41,105634.94,59993.58,494550.69,5842172.82,402212.78,95382943.0,1393001.62
2024-11-01,70202.0,64487.56,54429.72,10669300.0,97827.89,106741.86,60622.23,499732.95,5903391.44,406427.47,96382436.0,1407598.52
2024-10-31,72346.0,66621.99,55824.34,11083696.0,100618.82,110068.8,62673.34,514727.32,6083510.3,416879.36,99734021.0,1458780.43
2024-10-30,72722.0,67206.76,55879.59,11146392.0,101176.67,110806.0,63065.97,518515.12,6115142.22,418878.74,100587620.0,1458350.96
2024-10-29,69956.0,64673.62,53917.19,10715790.0,97167.49,106272.96,60502.15,498611.39,5883495.37,399462.74,96677091.0,1401130.53
2024-10-28,67975.0,62959.8,52456.99,10396912.0,94455.34,102939.3,59033.57,483988.8,5716833.27,386493.14,94326191.0,1355868.06
2024-10-27,67013.0,61910.63,51654.29,10171434.0,92835.12,100968.49,58024.55,477045.44,5634573.82,379561.63,92231329.0,1327808.95
2024-10-26,66636.0,61562.34,51363.7,10114212.0,92312.85,100400.46,57698.11,474361.7,5602874.98,377426.31,91712456.0,1320338.99
2024-10-25,68208.0,63014.64,52575.41,10352815.0,94490.59,102769.0,59059.26,485552.29,5735051.58,386330.11,93876031.0,1351486.92
2024-10-24,66622.0,61798.57,51590.08,10177776.0,92182.86,100394.83,57743.95,474701.73,5600751.41,378846.01,91761143.0,1321278.18
2024-10-23,67373.0,62398.18,51894.05,10182621.0,93083.89,100767.31,58313.35,479810.28,5664991.31,383305.21,92747693.0,1343161.55
2024-10-22,67345.0,62253.72,51871.81,10142493.0,93161.71,101223.57,58281.03,479361.71,5661929.96,383065.09,92700392.0,1344260.09
2024-10-21,69015.0,63499.32,52874.46,10324644.0,95237.94,102749.54,59693.14,490061.71,5802001.52,388961.64,94482226.0,1371228.72
2024-10-20,68371.0,63133.78,52529.44,10262488.0,94322.58,102050.55,59204.5,487006.64,5746842.53,386419.23,93671692.0,1354895.16
2024-10-19,68420.0,63179.03,52567.09,10269842.0,94390.18,102123.69,59246.93,487355.67,5750961.17,386696.17,93738824.0,1355866.18
2024-10-18,67365.0,62204.84,51756.53,10111487.0,92934.73,100549.0,58333.38,479840.9,5662284.4,380733.52,92293422.0,1334959.45
2024-10-17,67635.0,62264.78,52066.1,10116573.0,93031.94,101479.55,58524.57,481452.99,5683997.99,383355.19,92267664.0,1345848.62
2024-10-16,67096.0,61645.79,51351.92,10003946.0,92465.67,100411.84,57872.98,477575.92,5639834.67,379226.59,91463929.0,1321462.48
2024-10-15,66098.0,60589.39,50582.15,9892888.0,91234.41,98272.39,56983.09,468449.76,5555437.76,369798.47,89712834.0,1284016.38
2024-10-14,62844.0,57521.11,48159.87,9384746.0,86606.57,93363.56,53939.0,444005.42,5289472.44,352592.55,84734448.0,1212860.26
2024-10-13,63203.0,57804.83,48386.32,9398539.0,86876.95,93759.12,54136.53,447483.56,5305638.98,352780.18,85307617.0,1228565.21
2024-10-12,62526.0,57185.65,47868.03,9297866.0,85946.36,92754.82,53556.64,442690.34,5248807.54,349001.36,84393843.0,1215405.42
2024-10-11,60263.0,55115.94,46135.54,8961349.0,82835.71,89397.75,51618.27,426668.07,5058837.75,336369.98,81339381.0,1171416.32
2024-10-10,60613.0,55388.16,46381.67,9041035.0,83096.18,90232.81,52155.67,429146.1,5087988.55,339196.4,81404472.0,1179980.5
2024-10-09,62119.0,56596.62,47437.8,9203489.0,84804.86,92170.18,53260.83,438423.47,5212690.82,343810.02,83320840.0,1201716.89
2024-10-08,62244.0,56710.51,47569.98,9221199.0,84763.88,92131.45,53192.48,436896.87,5226261.67,341981.0,83554478.0,1200666.28
2024-10-07,62813.0,57235.2,47856.6,9347831.0,85295.03,92364.01,53936.9,440790.22,5278038.3,342600.94,84538761.0,1210826.1
2024-10-06,62069.0,56244.44,47271.75,9114212.0,84092.32,90607.7,52870.99,437282.33,5214379.41,339908.45,82825496.0,1200135.19
2024-10-05,62081.0,56255.32,47280.89,9115974.0,84108.58,90625.22,52881.22,437366.87,5215387.53,339974.17,82841509.0,1200367.22
2024-10-04,60746.0,55045.6,46264.15,8919942.0,82299.9,88676.4,51744.05,427961.66,5103234.98,332663.31,81060072.0,1174554.33
2024-10-03,60633.0,54878.93,45705.15,8887706.0,81884.26,88038.51,51532.59,426716.87,5088297.19,329861.71,80279913.0,1176777.35
2024-10-02,60796.0,54949.86,45800.67,8738573.0,82041.77,88366.38,51454.09,427420.19,5099088.24,329757.49,80544971.0,1193209.05
2024-10-01,63400.0,56929.39,47397.84,9111214.0,85762.45,91674.12,53592.65,444909.5,5314650.89,345434.91,83391919.0,1246672.3
2024-09-30,65602.0,58731.5,49017.82,9366851.0,88620.43,94817.2,55138.48,459889.71,5491963.28,356428.78,85892702.0,1287800.11
2024-09-29,65872.0,58934.36,49107.58,9556447.0,88767.13,95566.37,55743.52,461696.84,5508025.85,358126.29,86509701.0,1292139.82
2024-09-28,65781.0,58852.95,49039.74,9543245.0,88644.5,95434.35,55666.51,461059.02,5500416.69,357631.55,86390191.0,1290354.78
2024-09-27,65175.0,58310.77,48587.96,9455329.0,87827.87,94555.17,55153.69,456811.56,5449744.73,354336.91,85594331.0,1278467.53
2024-09-26,63104.0,56692.0,47390.35,9130076.0,85078.07,92506.17,53674.37,443766.26,5277015.19,345418.69,84246998.0,1239148.04
2024-09-25,64291.0,57447.87,47880.72,9191234.0,86284.95,93102.5,54101.52,451978.59,5372644.34,350366.65,85178504.0,1241343.54
2024-09-24,63325.0,56989.34,47434.86,9095876.0,85675.56,92660.31,53656.54,446523.58,5291411.72,350573.53,84451486.0,1229480.18
2024-09-23,63608.0,56992.13,47775.33,9159806.0,86279.17,93403.9,54124.05,448493.65,5310447.37,350709.06,84694052.0,1232504.24
2024-09-22,63364.0,56767.81,47707.39,9052054.0,85938.69,93051.3,53718.73,447793.38,5298161.87,343680.01,84122679.0,1222925.15
2024-09-21,63211.0,56630.74,47592.2,9030197.0,85731.18,92826.62,53589.02,446712.13,5285368.82,342850.15,83919555.0,1219972.25
2024-09-20,62976.0,56420.2,47415.26,8996626.0,85412.46,92481.52,53389.79,445051.39,5265719.37,341575.53,83607566.0,1215436.75
2024-09-19,61750.0,55556.47,46776.24,8812343.0,84046.07,91296.21,52320.77,437251.74,5167962.71,337216.75,81649556.0,1188271.98
2024-09-18,60342.0,54249.27,45826.73,8569469.0,82017.45,89227.72,51069.24,427975.65,5054885.51,330776.74,79828245.0,1153469.31
2024-09-17,58185.0,52279.8,44043.72,8191866.0,79051.88,86175.77,49141.89,412677.12,4880790.7,320244.42,76752414.0,1117477.88
2024-09-16,59106.0,53304.15,44988.59,8321533.0,80252.35,88036.61,50104.16,419221.13,4958095.21,331724.74,78582019.0,1132009.97
2024-09-15,60013.0,54173.74,45698.7,8491779.0,81472.45,89213.47,51003.85,427088.52,5037179.1,337615.13,80158760.0,1171501.75
2024-09-14,60573.0,54679.25,46125.13,8571018.0,82232.69,90045.95,51479.78,431073.81,5084182.59,340765.53,80906747.0,1182433.4
2024-09-13,58144.0,52486.59,44275.49,8227317.0,78935.13,86435.07,49415.42,413787.59,4880304.96,327100.7,77662356.0,1135017.37
2024-09-12,57376.0,52108.31,44001.65,8181244.0,77907.42,85930.83,48918.78,408499.9,4819159.39,325172.74,76836795.0,1135809.58
2024-09-11,57676.0,52332.9,44093.88,8203488.0,78494.73,86687.83,48829.66,410699.26,4843745.96,326613.42,77478476.0,1158676.86
2024-09-10,57028.0,51667.37,43628.13,8165098.0,77352.78,85654.91,48442.43,405674.37,4789262.97,318461.46,76489947.0,1134365.09
2024-09-09,54844.0,49466.0,41759.32,7814502.0,74379.98,82215.0,46285.05,388728.8,4605941.57,306939.93,73368659.0,1093600.37
2024-09-08,54150.0,48735.0,41092.81,7764731.0,73103.04,80335.26,45692.31,383993.9,4547711.77,301480.13,72170581.0,1076576.73
2024-09-07,53927.0,48534.3,40923.58,7732755.0,72801.99,80004.43,45504.14,382412.54,4528983.42,300238.58,71873368.0,1072143.18
2024-09-06,56179.0,50561.1,42632.56,8055676.0,75842.21,83345.42,47404.4,398382.14,4718114.48,312776.59,74874812.0,1116916.05
2024-09-05,57974.0,52320.96,44104.3,8309066.0,78311.86,86319.81,49048.32,412305.28,4868801.35,327089.32,77163974.0,1156508.81
2024-09-04,57479.0,52022.52,43830.04,8354745.0,77846.11,85610.66,48853.13,409273.47,4825379.42,324612.65,77045428.0,1137819.83
2024-09-03,59133.0,53429.62,44995.48,8676112.0,79813.58,87123.02,50344.06,420825.91,4962873.0,332037.7,79093347.0,1172985.79
2024-09-02,57352.0,51926.5,43685.02,8395243.0,77362.11,84739.93,48777.88,406746.13,4809756.66,321698.84,76655534.0,1129822.96
2024-09-01,58962.0,53212.62,44782.82,8543004.0,79534.43,86762.41,49937.28,418364.87,4946623.09,331820.44,78589271.0,1169464.09
